HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
8428	OR7E53P	olfactory receptor family 7 subfamily E member 53 pseudogene	Approved	OR7E78P, OR7E78, OR7E132P	OR3-143, OR3-142	3q21.2	U86262		OR7	Olfactory receptors, family 7	154
8430	OR7E55P	olfactory receptor family 7 subfamily E member 55 pseudogene	Approved	OR7E56P	OR2DG, OR3.2, OST013	3p13		NG_004370	OR7	Olfactory receptors, family 7	154
8434	OR7E59P	olfactory receptor family 7 subfamily E member 59 pseudogene	Approved	OR7E59, OR7E137P	OST119	7p22.1			OR7	Olfactory receptors, family 7	154
8435	OR7E5P	olfactory receptor family 7 subfamily E member 5 pseudogene	Approved	OR7F5P	OR11-12, FLJ31393	11q12.1	AK055955		OR7	Olfactory receptors, family 7	154
8438	OR7E62P	olfactory receptor family 7 subfamily E member 62 pseudogene	Approved	OR7E63P, OR7E64P, OR7E82P	OR7E62, OR2-53, OR7E63, OR7E64	2p13.3	U86259		OR7	Olfactory receptors, family 7	154
8442	OR7E66P	olfactory receptor family 7 subfamily E member 66 pseudogene	Approved	OR7E6P, OR7E20P	hg630, HG630, OR3DG, OR3.3	3p13			OR7	Olfactory receptors, family 7	154
8457	OR7E7P	olfactory receptor family 7 subfamily E member 7 pseudogene	Approved			7q21.3			OR7	Olfactory receptors, family 7	154
14688	OR7E83P	olfactory receptor family 7 subfamily E member 83 pseudogene	Approved	OR7E134P		4p16.1			OR7	Olfactory receptors, family 7	154
14690	OR7E84P	olfactory receptor family 7 subfamily E member 84 pseudogene	Approved	OR7E54P	OST185	4p16.1			OR7	Olfactory receptors, family 7	154
14692	OR7E85P	olfactory receptor family 7 subfamily E member 85 pseudogene	Approved	OR7E88P		4p16.1	AW009208		OR7	Olfactory receptors, family 7	154
14694	OR7E86P	olfactory receptor family 7 subfamily E member 86 pseudogene	Approved			4p16.1			OR7	Olfactory receptors, family 7	154
14709	OR7E87P	olfactory receptor family 7 subfamily E member 87 pseudogene	Approved	OR7E3P, OR7F3P	OR11-9	11q13.4	AP000867		OR7	Olfactory receptors, family 7	154
14730	OR7E89P	olfactory receptor family 7 subfamily E member 89 pseudogene	Approved			2q24.1			OR7	Olfactory receptors, family 7	154
8458	OR7E8P	olfactory receptor family 7 subfamily E member 8 pseudogene	Approved		OR11-11a	8p23.1	AB065553	NG_002207	OR7	Olfactory receptors, family 7	154
14733	OR7E90P	olfactory receptor family 7 subfamily E member 90 pseudogene	Approved	OR7E123P	OST705	2q24.1			OR7	Olfactory receptors, family 7	154
14747	OR7E91P	olfactory receptor family 7 subfamily E member 91 pseudogene	Approved			2p13.3	BC030991		OR7	Olfactory receptors, family 7	154
14780	OR7E93P	olfactory receptor family 7 subfamily E member 93 pseudogene	Approved	OR7E131P		3q21.2		NG_002225	OR7	Olfactory receptors, family 7	154
14789	OR7E94P	olfactory receptor family 7 subfamily E member 94 pseudogene	Approved			4q21.21	AC013662		OR7	Olfactory receptors, family 7	154
14815	OR7E96P	olfactory receptor family 7 subfamily E member 96 pseudogene	Approved			8p23.1	AC025126		OR7	Olfactory receptors, family 7	154
14834	OR7E97P	olfactory receptor family 7 subfamily E member 97 pseudogene	Approved			3q21.2		NG_002256	OR7	Olfactory receptors, family 7	154
15059	OR7E99P	olfactory receptor family 7 subfamily E member 99 pseudogene	Approved			4p16.3			OR7	Olfactory receptors, family 7	154
8465	OR7G1	olfactory receptor family 7 subfamily G member 1	Approved	OR7G1P	OR19-15	19p13.2			OR7	Olfactory receptors, family 7	154
31313	OR7G15P	olfactory receptor family 7 subfamily G member 15 pseudogene	Approved			19p13.2			OR7	Olfactory receptors, family 7	154
8466	OR7G2	olfactory receptor family 7 subfamily G member 2	Approved		OST260	19p13.2			OR7	Olfactory receptors, family 7	154
8467	OR7G3	olfactory receptor family 7 subfamily G member 3	Approved		OST085	19p13.2			OR7	Olfactory receptors, family 7	154
8468	OR7H1P	olfactory receptor family 7 subfamily H member 1 pseudogene	Approved		OR7H1	19p13.2	AF399427		OR7	Olfactory receptors, family 7	154
31314	OR7H2P	olfactory receptor family 7 subfamily H member 2 pseudogene	Approved			5q21.1			OR7	Olfactory receptors, family 7	154
15366	OR7K1P	olfactory receptor family 7 subfamily K member 1 pseudogene	Approved			14q12	AL132827		OR7	Olfactory receptors, family 7	154
14827	OR7L1P	olfactory receptor family 7 subfamily L member 1 pseudogene	Approved			Xq26.2			OR7	Olfactory receptors, family 7	154
15128	OR7M1P	olfactory receptor family 7 subfamily M member 1 pseudogene	Approved			10q26.3			OR7	Olfactory receptors, family 7	154
8469	OR8A1	olfactory receptor family 8 subfamily A member 1	Approved		OST025	11q24.2	BK004495	NM_001005194	OR8	Olfactory receptors, family 8	155
15306	OR8A2P	olfactory receptor family 8 subfamily A member 2 pseudogene	Approved			11q24.2			OR8	Olfactory receptors, family 8	155
31315	OR8A3P	olfactory receptor family 8 subfamily A member 3 pseudogene	Approved			11q			OR8	Olfactory receptors, family 8	155
14751	OR8B10P	olfactory receptor family 8 subfamily B member 10 pseudogene	Approved			11q24.2			OR8	Olfactory receptors, family 8	155
15307	OR8B12	olfactory receptor family 8 subfamily B member 12	Approved			11q24.2			OR8	Olfactory receptors, family 8	155
8470	OR8B1P	olfactory receptor family 8 subfamily B member 1 pseudogene	Approved	OR8B11P	OR11-561	11q24.2	AF065875		OR8	Olfactory receptors, family 8	155
8471	OR8B2	olfactory receptor family 8 subfamily B member 2	Approved			11q24.2	AB065826	NM_001005468	OR8	Olfactory receptors, family 8	155
8472	OR8B3	olfactory receptor family 8 subfamily B member 3	Approved			11q24.2	AB065827	NM_001005467	OR8	Olfactory receptors, family 8	155
8473	OR8B4	olfactory receptor family 8 subfamily B member 4 (gene/pseudogene)	Approved	OR8B4P		11q24.2	AB065831	NM_001005196	OR8	Olfactory receptors, family 8	155
8474	OR8B5P	olfactory receptor family 8 subfamily B member 5 pseudogene	Approved			11q25			OR8	Olfactory receptors, family 8	155
8475	OR8B6P	olfactory receptor family 8 subfamily B member 6 pseudogene	Approved			11q25			OR8	Olfactory receptors, family 8	155
8476	OR8B7P	olfactory receptor family 8 subfamily B member 7 pseudogene	Approved	OR8B13P		11q25			OR8	Olfactory receptors, family 8	155
8477	OR8B8	olfactory receptor family 8 subfamily B member 8	Approved		TPCR85	11q24.2	AF238488	NM_012378	OR8	Olfactory receptors, family 8	155
14746	OR8B9P	olfactory receptor family 8 subfamily B member 9 pseudogene	Approved			11q24.2	AF179765		OR8	Olfactory receptors, family 8	155
8478	OR8C1P	olfactory receptor family 8 subfamily C member 1 pseudogene	Approved	OR8C3P, OR8C4P	OR11-175, OR912-45, OR912-106	11q24.2	AF065872		OR8	Olfactory receptors, family 8	155
8481	OR8D1	olfactory receptor family 8 subfamily D member 1	Approved	OR8D3	OST004	11q24.2	AF238489	NM_001002917	OR8	Olfactory receptors, family 8	155
8482	OR8D2	olfactory receptor family 8 subfamily D member 2 (gene/pseudogene)	Approved			11q24.2	AF162668	NM_001002918	OR8	Olfactory receptors, family 8	155
14840	OR8D4	olfactory receptor family 8 subfamily D member 4	Approved			11q24.1	AB065761	NM_001005197	OR8	Olfactory receptors, family 8	155
14691	OR8F1P	olfactory receptor family 8 subfamily F member 1 pseudogene	Approved			11q24.2			OR8	Olfactory receptors, family 8	155
8484	OR8G1	olfactory receptor family 8 subfamily G member 1 (gene/pseudogene)	Approved	OR8G1P	TPCR25, HSTPCR25	11q24.2	AB065946	NM_001002905	OR8	Olfactory receptors, family 8	155
8485	OR8G2P	olfactory receptor family 8 subfamily G member 2 pseudogene	Approved	OR8G4, OR8G2	TPCR120, HSTPCR120, ORL206, ORL486	11q24.2	X89669	NM_001007249	OR8	Olfactory receptors, family 8	155
14698	OR8G3P	olfactory receptor family 8 subfamily G member 3 pseudogene	Approved			11q24.2			OR8	Olfactory receptors, family 8	155
19622	OR8G5	olfactory receptor family 8 subfamily G member 5	Approved	OR8G5P, OR8G6		11q24.2	BK004516	NM_001005198	OR8	Olfactory receptors, family 8	155
19625	OR8G7P	olfactory receptor family 8 subfamily G member 7 pseudogene	Approved			11q24.2		NG_004628	OR8	Olfactory receptors, family 8	155
14824	OR8H1	olfactory receptor family 8 subfamily H member 1	Approved			11q12.1	AB065836	NM_001005199	OR8	Olfactory receptors, family 8	155
15308	OR8H2	olfactory receptor family 8 subfamily H member 2	Approved			11q12.1	AB065657	NM_001005200	OR8	Olfactory receptors, family 8	155
15309	OR8H3	olfactory receptor family 8 subfamily H member 3	Approved			11q12.1	AB065840	NM_001005201	OR8	Olfactory receptors, family 8	155
14828	OR8I1P	olfactory receptor family 8 subfamily I member 1 pseudogene	Approved			11q12.1			OR8	Olfactory receptors, family 8	155
15310	OR8I2	olfactory receptor family 8 subfamily I member 2	Approved			11q12.1	AB065656	NM_001003750	OR8	Olfactory receptors, family 8	155
31316	OR8I4P	olfactory receptor family 8 subfamily I member 4 pseudogene	Approved			11q			OR8	Olfactory receptors, family 8	155
14855	OR8J1	olfactory receptor family 8 subfamily J member 1	Approved			11q12.1	AB065748	NM_001005205	OR8	Olfactory receptors, family 8	155
15311	OR8J2	olfactory receptor family 8 subfamily J member 2 (gene/pseudogene)	Approved	OR8J2P		11q12.1			OR8	Olfactory receptors, family 8	155
15312	OR8J3	olfactory receptor family 8 subfamily J member 3	Approved			11q12.1		NM_001004064	OR8	Olfactory receptors, family 8	155
14831	OR8K1	olfactory receptor family 8 subfamily K member 1	Approved			11q12.1	AB065835	NM_001002907	OR8	Olfactory receptors, family 8	155
14832	OR8K2P	olfactory receptor family 8 subfamily K member 2 pseudogene	Approved			11q12.1			OR8	Olfactory receptors, family 8	155
15313	OR8K3	olfactory receptor family 8 subfamily K member 3 (gene/pseudogene)	Approved			11q12.1	AB065541	NM_001005202	OR8	Olfactory receptors, family 8	155
15314	OR8K4P	olfactory receptor family 8 subfamily K member 4 pseudogene	Approved			11q12.1			OR8	Olfactory receptors, family 8	155
15315	OR8K5	olfactory receptor family 8 subfamily K member 5	Approved			11q12.1	BK004347	NM_001004058	OR8	Olfactory receptors, family 8	155
15316	OR8L1P	olfactory receptor family 8 subfamily L member 1 pseudogene	Approved			11q12.1			OR8	Olfactory receptors, family 8	155
15317	OR8Q1P	olfactory receptor family 8 subfamily Q member 1 pseudogene	Approved			11q24.2			OR8	Olfactory receptors, family 8	155
15318	OR8R1P	olfactory receptor family 8 subfamily R member 1 pseudogene	Approved			11q13.4	AP002351		OR8	Olfactory receptors, family 8	155
19628	OR8S1	olfactory receptor family 8 subfamily S member 1	Approved			12q13.2			OR8	Olfactory receptors, family 8	155
31317	OR8S21P	olfactory receptor family 8 subfamily S member 21 pseudogene	Approved			12q13.11			OR8	Olfactory receptors, family 8	155
19630	OR8T1P	olfactory receptor family 8 subfamily T member 1 pseudogene	Approved			12q13.11		NG_004301	OR8	Olfactory receptors, family 8	155
19611	OR8U1	olfactory receptor family 8 subfamily U member 1	Approved			11q12.1	AB065603	NM_001005204	OR8	Olfactory receptors, family 8	155
27538	OR8U8	olfactory receptor family 8 subfamily U member 8	Approved			11q1 alternate reference locus	JH159136	NM_001013356	OR8	Olfactory receptors, family 8	155
29166	OR8U9	olfactory receptor family 8 subfamily U member 9	Approved			11q1 alternate reference locus	JH159136	NM_001013357	OR8	Olfactory receptors, family 8	155
19613	OR8V1P	olfactory receptor family 8 subfamily V member 1 pseudogene	Approved			11q12.1		NG_004299	OR8	Olfactory receptors, family 8	155
31318	OR8X1P	olfactory receptor family 8 subfamily X member 1 pseudogene	Approved			11q24.2			OR8	Olfactory receptors, family 8	155
8486	OR9A1P	olfactory receptor family 9 subfamily A member 1 pseudogene	Approved	OR9A1	HTPCRX06, HSHTPCRX06	7q34	X64982		OR9	Olfactory receptors, family 9	156
15093	OR9A2	olfactory receptor family 9 subfamily A member 2	Approved			7q34			OR9	Olfactory receptors, family 9	156
15094	OR9A3P	olfactory receptor family 9 subfamily A member 3 pseudogene	Approved	OR9A6P		7q34			OR9	Olfactory receptors, family 9	156
15095	OR9A4	olfactory receptor family 9 subfamily A member 4	Approved			7q34		NM_001001656	OR9	Olfactory receptors, family 9	156
15319	OR9G1	olfactory receptor family 9 subfamily G member 1	Approved	OR9G5		11q12.1	AB065500	NM_001005213	OR9	Olfactory receptors, family 9	156
15320	OR9G2P	olfactory receptor family 9 subfamily G member 2 pseudogene	Approved	OR9G6		11q12.1			OR9	Olfactory receptors, family 9	156
15321	OR9G3P	olfactory receptor family 9 subfamily G member 3 pseudogene	Approved			11q12.1			OR9	Olfactory receptors, family 9	156
15322	OR9G4	olfactory receptor family 9 subfamily G member 4	Approved			11q12.1	BK004400	NM_001005284	OR9	Olfactory receptors, family 9	156
31940	OR9G9	olfactory receptor family 9 subfamily G member 9	Approved			11q11 alternate reference locus	JH159137	NM_001013358	OR9	Olfactory receptors, family 9	156
15038	OR9H1P	olfactory receptor family 9 subfamily H member 1 pseudogene	Approved			1q44			OR9	Olfactory receptors, family 9	156
14718	OR9I1	olfactory receptor family 9 subfamily I member 1	Approved			11q12.1	AB065733	NM_001005211	OR9	Olfactory receptors, family 9	156
15324	OR9I2P	olfactory receptor family 9 subfamily I member 2 pseudogene	Approved			11q12.1	AF179762		OR9	Olfactory receptors, family 9	156
15325	OR9I3P	olfactory receptor family 9 subfamily I member 3 pseudogene	Approved		OST714	11q12.1			OR9	Olfactory receptors, family 9	156
15338	OR9K1P	olfactory receptor family 9 subfamily K member 1 pseudogene	Approved			12q13.2			OR9	Olfactory receptors, family 9	156
15339	OR9K2	olfactory receptor family 9 subfamily K member 2	Approved			12q13.2	BK004326		OR9	Olfactory receptors, family 9	156
14761	OR9L1P	olfactory receptor family 9 subfamily L member 1 pseudogene	Approved	OR9L2P		11q12.1	AC018807		OR9	Olfactory receptors, family 9	156
15327	OR9M1P	olfactory receptor family 9 subfamily M member 1 pseudogene	Approved	OR5BG1P		11q12.1			OR9	Olfactory receptors, family 9	156
15096	OR9N1P	olfactory receptor family 9 subfamily N member 1 pseudogene	Approved			7q34			OR9	Olfactory receptors, family 9	156
15097	OR9P1P	olfactory receptor family 9 subfamily P member 1 pseudogene	Approved	OR9P2P		7q34			OR9	Olfactory receptors, family 9	156
14724	OR9Q1	olfactory receptor family 9 subfamily Q member 1	Approved			11q12.1	AB065734	NM_001005212	OR9	Olfactory receptors, family 9	156
15328	OR9Q2	olfactory receptor family 9 subfamily Q member 2	Approved	OR9Q2P		11q12.1	AB065859	NM_001005283	OR9	Olfactory receptors, family 9	156
15340	OR9R1P	olfactory receptor family 9 subfamily R member 1 pseudogene	Approved			12q13.2			OR9	Olfactory receptors, family 9	156
31288	OR9S24P	olfactory receptor family 9 subfamily S member 24 pseudogene	Approved	OR5J6P		2q37.3			OR9	Olfactory receptors, family 9	156
